"Gene Symbol"	"Disease Name"
"TGFB1"	"STAD"
"TMIGD2"	"STAD"
"ANKRD44"	"STAD"
"ARHGAP15"	"STAD"
"ARHGAP25"	"STAD"
"CD8B"	"STAD"
"CTLA4"	"STAD"
"CXCR1"	"STAD"
"CXCR2"	"STAD"
"CYP1B1"	"STAD"
"CYTIP"	"STAD"
"DOCK10"	"STAD"
"FAM49A"	"STAD"
"ICOS"	"STAD"
"IL18RAP"	"STAD"
"ITGA4"	"STAD"
"NAGK"	"STAD"
"PLEK"	"STAD"
"RASGRP3"	"STAD"
"RSAD2"	"STAD"
"SP110"	"STAD"
"STAT4"	"STAD"
"TNFAIP6"	"STAD"
"WIPF1"	"STAD"
"ZAP70"	"STAD"
"ZEB2"	"STAD"
"CD40"	"STAD"
"CST7"	"STAD"
"HCK"	"STAD"
"PREX1"	"STAD"
"RASSF2"	"STAD"
"SAMHD1"	"STAD"
"SIGLEC1"	"STAD"
"ZBP1"	"STAD"
"C21orf91"	"STAD"
"MIR155HG"	"STAD"
"SAMSN1"	"STAD"
"CECR1"	"STAD"
"CSF2RB"	"STAD"
"CYTH4"	"STAD"
"DERL3"	"STAD"
"IL2RB"	"STAD"
"MEI1"	"STAD"
"MFNG"	"STAD"
"NCF4"	"STAD"
"NFAM1"	"STAD"
"PARVG"	"STAD"
"PIK3IP1"	"STAD"
"TYMP"	"STAD"
"VPREB3"	"STAD"
"BTLA"	"STAD"
"CCR1"	"STAD"
"CCR2"	"STAD"
"CCR3"	"STAD"
"CCR5"	"STAD"
"CD80"	"STAD"
"CD86"	"STAD"
"CD96"	"STAD"
"CHST2"	"STAD"
"CSTA"	"STAD"
"CX3CR1"	"STAD"
"CXCR6"	"STAD"
"EIF4E3"	"STAD"
"EOMES"	"STAD"
"FAM55C"	"STAD"
"GNB4"	"STAD"
"GPR15"	"STAD"
"GPR171"	"STAD"
"HCLS1"	"STAD"
"KLHL6"	"STAD"
"P2RY13"	"STAD"
"PPM1M"	"STAD"
"RFTN1"	"STAD"
"SH3BP5"	"STAD"
"STAB1"	"STAD"
"TIGIT"	"STAD"
"TPRG1"	"STAD"
"TRAT1"	"STAD"
"ZBED2"	"STAD"
"BANK1"	"STAD"
"CD38"	"STAD"
"CXCL10"	"STAD"
"CXCL11"	"STAD"
"CXCL9"	"STAD"
"DAPP1"	"STAD"
"FGFBP2"	"STAD"
"IL15"	"STAD"
"MARCH1"	"STAD"
"RHOH"	"STAD"
"STAP1"	"STAD"
"TLR10"	"STAD"
"TLR1"	"STAD"
"TLR2"	"STAD"
"TMEM156"	"STAD"
"TNIP3"	"STAD"
"ADAM19"	"STAD"
"C5orf20"	"STAD"
"CAMK4"	"STAD"
"CSF1R"	"STAD"
"DOCK2"	"STAD"
"DOK3"	"STAD"
"ELL2"	"STAD"
"FYB"	"STAD"
"GZMA"	"STAD"
"GZMK"	"STAD"
"HAVCR2"	"STAD"
"HK3"	"STAD"
"IL12B"	"STAD"
"ITK"	"STAD"
"LCP2"	"STAD"
"NR3C1"	"STAD"
"ST8SIA4"	"STAD"
"STK10"	"STAD"
"TIFAB"	"STAD"
"TNFAIP8"	"STAD"
"AIF1"	"STAD"
"BACH2"	"STAD"
"CD83"	"STAD"
"CPNE5"	"STAD"
"DSE"	"STAD"
"FAM26F"	"STAD"
"FAM65B"	"STAD"
"GPSM3"	"STAD"
"HLA-DQA1"	"STAD"
"HLA-DQB1"	"STAD"
"IRF4"	"STAD"
"LST1"	"STAD"
"LTA"	"STAD"
"LTB"	"STAD"
"NCR3"	"STAD"
"OGFRL1"	"STAD"
"OSTM1"	"STAD"
"PLA2G7"	"STAD"
"PRDM1"	"STAD"
"RNF144B"	"STAD"
"SAMD3"	"STAD"
"SERPINB9"	"STAD"
"STX11"	"STAD"
"SYTL3"	"STAD"
"TAGAP"	"STAD"
"TNFAIP3"	"STAD"
"TNF"	"STAD"
"TREM2"	"STAD"
"VNN2"	"STAD"
"BLVRA"	"STAD"
"FGL2"	"STAD"
"GIMAP2"	"STAD"
"GIMAP4"	"STAD"
"GIMAP6"	"STAD"
"GIMAP7"	"STAD"
"IKZF1"	"STAD"
"IL6"	"STAD"
"LAT2"	"STAD"
"LRRN3"	"STAD"
"MYO1G"	"STAD"
"PILRA"	"STAD"
"PVRIG"	"STAD"
"SAMD9L"	"STAD"
"TFEC"	"STAD"
"TFPI2"	"STAD"
"BLK"	"STAD"
"DEFA4"	"STAD"
"DNAJC5B"	"STAD"
"IDO1"	"STAD"
"LY96"	"STAD"
"MSC"	"STAD"
"PNOC"	"STAD"
"SLA"	"STAD"
"TMEM71"	"STAD"
"AKNA"	"STAD"
"CCL19"	"STAD"
"CD274"	"STAD"
"CTSL1"	"STAD"
"DOCK8"	"STAD"
"FCN1"	"STAD"
"FGD3"	"STAD"
"FNBP1"	"STAD"
"GLIPR2"	"STAD"
"NR4A3"	"STAD"
"PDCD1LG2"	"STAD"
"RECK"	"STAD"
"SLC31A2"	"STAD"
"TLR4"	"STAD"
"TNFSF8"	"STAD"
"TRAF1"	"STAD"
"KIR2DL2"	"STAD"
"CFP"	"STAD"
"CHST7"	"STAD"
"CLIC2"	"STAD"
"CRLF2"	"STAD"
"CSF2RA"	"STAD"
"CYBB"	"STAD"
"CYSLTR1"	"STAD"
"IL2RG"	"STAD"
"IL3RA"	"STAD"
"P2RY8"	"STAD"
"PIM2"	"STAD"
"SASH3"	"STAD"
"SEPT6"	"STAD"
"TLR8"	"STAD"
"TSC22D3"	"STAD"
"WAS"	"STAD"
"ABI1"	"TGCT"
"ABL2"	"TGCT"
"ACAP1"	"TGCT"
"ADAM8"	"TGCT"
"ADAP2"	"TGCT"
"ADPGK"	"TGCT"
"AIF1"	"TGCT"
"AIM2"	"TGCT"
"AKNA"	"TGCT"
"ALG2"	"TGCT"
"ALOX5"	"TGCT"
"ALPK1"	"TGCT"
"AMICA1"	"TGCT"
"AMPD1"	"TGCT"
"AMPD3"	"TGCT"
"APBB1IP"	"TGCT"
"APOBEC3A"	"TGCT"
"APOBEC3G"	"TGCT"
"ARF6"	"TGCT"
"ARHGAP15"	"TGCT"
"ARHGAP25"	"TGCT"
"ARHGAP30"	"TGCT"
"ARHGAP9"	"TGCT"
"ARPC5L"	"TGCT"
"ARRB2"	"TGCT"
"ATL3"	"TGCT"
"BANK1"	"TGCT"
"BATF3"	"TGCT"
"BATF"	"TGCT"
"BCL2A1"	"TGCT"
"BHLHE41"	"TGCT"
"BIN2"	"TGCT"
"BIRC3"	"TGCT"
"BLK"	"TGCT"
"BLNK"	"TGCT"
"BTLA"	"TGCT"
"BTN3A2"	"TGCT"
"C10orf54"	"TGCT"
"C10orf78"	"TGCT"
"C11orf21"	"TGCT"
"C12orf35"	"TGCT"
"C13orf18"	"TGCT"
"C13orf31"	"TGCT"
"C17orf96"	"TGCT"
"C19orf28"	"TGCT"
"C1orf162"	"TGCT"
"C1orf228"	"TGCT"
"C1orf38"	"TGCT"
"C22orf9"	"TGCT"
"C5AR1"	"TGCT"
"C5orf20"	"TGCT"
"C5orf39"	"TGCT"
"C5orf56"	"TGCT"
"C6orf62"	"TGCT"
"C7orf29"	"TGCT"
"C7orf40"	"TGCT"
"CAMP"	"TGCT"
"CAP1"	"TGCT"
"CAPG"	"TGCT"
"CASP1"	"TGCT"
"CASP8"	"TGCT"
"CBLB"	"TGCT"
"CBX3"	"TGCT"
"CCDC88B"	"TGCT"
"CCL17"	"TGCT"
"CCL19"	"TGCT"
"CCL1"	"TGCT"
"CCL22"	"TGCT"
"CCL24"	"TGCT"
"CCL8"	"TGCT"
"CCR1"	"TGCT"
"CCR2"	"TGCT"
"CCR3"	"TGCT"
"CCR5"	"TGCT"
"CCR7"	"TGCT"
"CCRL2"	"TGCT"
"CCT2"	"TGCT"
"CD160"	"TGCT"
"CD19"	"TGCT"
"CD1B"	"TGCT"
"CD1C"	"TGCT"
"CD1D"	"TGCT"
"CD244"	"TGCT"
"CD247"	"TGCT"
"CD274"	"TGCT"
"CD27"	"TGCT"
"CD2"	"TGCT"
"CD300A"	"TGCT"
"CD37"	"TGCT"
"CD38"	"TGCT"
"CD3D"	"TGCT"
"CD3E"	"TGCT"
"CD3G"	"TGCT"
"CD40"	"TGCT"
"CD44"	"TGCT"
"CD53"	"TGCT"
"CD5"	"TGCT"
"CD69"	"TGCT"
"CD6"	"TGCT"
"CD79A"	"TGCT"
"CD79B"	"TGCT"
"CD7"	"TGCT"
"CD80"	"TGCT"
"CD83"	"TGCT"
"CD84"	"TGCT"
"CD86"	"TGCT"
"CD8B"	"TGCT"
"CD96"	"TGCT"
"CD97"	"TGCT"
"CDC25B"	"TGCT"
"CECR1"	"TGCT"
"CENPH"	"TGCT"
"CEP152"	"TGCT"
"CFLAR"	"TGCT"
"CFP"	"TGCT"
"CHI3L1"	"TGCT"
"CHST12"	"TGCT"
"CKS2"	"TGCT"
"CLEC10A"	"TGCT"
"CLEC4A"	"TGCT"
"CLEC4E"	"TGCT"
"CLEC7A"	"TGCT"
"CLECL1"	"TGCT"
"CLIC2"	"TGCT"
"CMPK2"	"TGCT"
"COL4A3BP"	"TGCT"
"COTL1"	"TGCT"
"CPNE5"	"TGCT"
"CPVL"	"TGCT"
"CR1"	"TGCT"
"CRTAM"	"TGCT"
"CSF1R"	"TGCT"
"CSF2RA"	"TGCT"
"CSF2RB"	"TGCT"
"CSF2"	"TGCT"
"CSF3R"	"TGCT"
"CSK"	"TGCT"
"CST7"	"TGCT"
"CSTA"	"TGCT"
"CTLA4"	"TGCT"
"CTSD"	"TGCT"
"CTSL1"	"TGCT"
"CTSW"	"TGCT"
"CTSZ"	"TGCT"
"CWF19L1"	"TGCT"
"CXCL10"	"TGCT"
"CXCL11"	"TGCT"
"CXCL9"	"TGCT"
"CXCR6"	"TGCT"
"CYB5R4"	"TGCT"
"CYBA"	"TGCT"
"CYBB"	"TGCT"
"CYLD"	"TGCT"
"CYSLTR1"	"TGCT"
"CYTH1"	"TGCT"
"CYTH4"	"TGCT"
"CYTIP"	"TGCT"
"DAPP1"	"TGCT"
"DCAF13"	"TGCT"
"DDHD1"	"TGCT"
"DDX39"	"TGCT"
"DDX60L"	"TGCT"
"DEDD2"	"TGCT"
"DEF6"	"TGCT"
"DENND2D"	"TGCT"
"DERL1"	"TGCT"
"DERL3"	"TGCT"
"DGKA"	"TGCT"
"DNAH3"	"TGCT"
"DNAJC1"	"TGCT"
"DNAJC5B"	"TGCT"
"DNTTIP2"	"TGCT"
"DOCK10"	"TGCT"
"DOCK2"	"TGCT"
"DOCK8"	"TGCT"
"DOK3"	"TGCT"
"DPEP2"	"TGCT"
"DPYD"	"TGCT"
"DTX3L"	"TGCT"
"DUSP2"	"TGCT"
"EAF2"	"TGCT"
"EBI3"	"TGCT"
"EFHD2"	"TGCT"
"EHD4"	"TGCT"
"EMR2"	"TGCT"
"EMR3"	"TGCT"
"EVI2A"	"TGCT"
"EVI2B"	"TGCT"
"EVL"	"TGCT"
"FAIM3"	"TGCT"
"FAM113B"	"TGCT"
"FAM129C"	"TGCT"
"FAM26F"	"TGCT"
"FAM46C"	"TGCT"
"FAM49A"	"TGCT"
"FAM49B"	"TGCT"
"FAM54A"	"TGCT"
"FANCD2"	"TGCT"
"FASLG"	"TGCT"
"FBXO6"	"TGCT"
"FCAR"	"TGCT"
"FCGR2A"	"TGCT"
"FCGR2B"	"TGCT"
"FCGR2C"	"TGCT"
"FCN1"	"TGCT"
"FCRL1"	"TGCT"
"FCRL2"	"TGCT"
"FCRL3"	"TGCT"
"FCRL5"	"TGCT"
"FCRLA"	"TGCT"
"FERMT3"	"TGCT"
"FFAR2"	"TGCT"
"FGD3"	"TGCT"
"FGL2"	"TGCT"
"FGR"	"TGCT"
"FKBP11"	"TGCT"
"FLI1"	"TGCT"
"FLVCR2"	"TGCT"
"FMNL1"	"TGCT"
"FNBP1"	"TGCT"
"FOXN2"	"TGCT"
"FPR1"	"TGCT"
"FPR2"	"TGCT"
"FPR3"	"TGCT"
"FRAT1"	"TGCT"
"FYB"	"TGCT"
"FYN"	"TGCT"
"G2E3"	"TGCT"
"GBP1"	"TGCT"
"GBP5"	"TGCT"
"GCA"	"TGCT"
"GGTA1"	"TGCT"
"GIMAP2"	"TGCT"
"GIMAP4"	"TGCT"
"GIMAP5"	"TGCT"
"GIMAP6"	"TGCT"
"GIMAP7"	"TGCT"
"GLIPR1"	"TGCT"
"GLIPR2"	"TGCT"
"GMFG"	"TGCT"
"GMIP"	"TGCT"
"GNA15"	"TGCT"
"GNPTAB"	"TGCT"
"GPR114"	"TGCT"
"GPR132"	"TGCT"
"GPR171"	"TGCT"
"GPR183"	"TGCT"
"GPR18"	"TGCT"
"GPR65"	"TGCT"
"GPR68"	"TGCT"
"GPR84"	"TGCT"
"GPRC5D"	"TGCT"
"GPSM3"	"TGCT"
"GZMA"	"TGCT"
"GZMB"	"TGCT"
"GZMH"	"TGCT"
"GZMK"	"TGCT"
"GZMM"	"TGCT"
"HAVCR2"	"TGCT"
"HCK"	"TGCT"
"HCLS1"	"TGCT"
"HCST"	"TGCT"
"HECA"	"TGCT"
"HERC5"	"TGCT"
"HK3"	"TGCT"
"HLA-DOB"	"TGCT"
"HLA-DQA1"	"TGCT"
"HLA-DQB1"	"TGCT"
"HMHA1"	"TGCT"
"HPSE"	"TGCT"
"HVCN1"	"TGCT"
"ICAM2"	"TGCT"
"ICAM3"	"TGCT"
"ICOS"	"TGCT"
"IDO1"	"TGCT"
"IER5"	"TGCT"
"IFI16"	"TGCT"
"IFI35"	"TGCT"
"IFI44L"	"TGCT"
"IFI44"	"TGCT"
"IFI6"	"TGCT"
"IFIH1"	"TGCT"
"IFIT1"	"TGCT"
"IFIT3"	"TGCT"
"IFNAR2"	"TGCT"
"IFNGR1"	"TGCT"
"IFNG"	"TGCT"
"IGSF6"	"TGCT"
"IKZF1"	"TGCT"
"IL10RA"	"TGCT"
"IL12B"	"TGCT"
"IL15"	"TGCT"
"IL16"	"TGCT"
"IL18RAP"	"TGCT"
"IL19"	"TGCT"
"IL24"	"TGCT"
"IL27RA"	"TGCT"
"IL2RA"	"TGCT"
"IL2RB"	"TGCT"
"IL2RG"	"TGCT"
"IL32"	"TGCT"
"IL3RA"	"TGCT"
"IL4R"	"TGCT"
"IL6R"	"TGCT"
"IL6"	"TGCT"
"INPP5D"	"TGCT"
"IRF1"	"TGCT"
"IRF2"	"TGCT"
"IRF4"	"TGCT"
"IRF5"	"TGCT"
"IRF7"	"TGCT"
"IRF8"	"TGCT"
"ISG20"	"TGCT"
"ITGA4"	"TGCT"
"ITGAL"	"TGCT"
"ITGAM"	"TGCT"
"ITGAX"	"TGCT"
"ITGB7"	"TGCT"
"ITK"	"TGCT"
"JAK3"	"TGCT"
"KBTBD8"	"TGCT"
"KIAA0125"	"TGCT"
"KIAA1949"	"TGCT"
"KIR2DL3"	"TGCT"
"KIR2DL4"	"TGCT"
"KIR3DL1"	"TGCT"
"KIR3DL3"	"TGCT"
"KLHL6"	"TGCT"
"KLRB1"	"TGCT"
"KLRD1"	"TGCT"
"KLRF1"	"TGCT"
"KLRG1"	"TGCT"
"KLRK1"	"TGCT"
"KYNU"	"TGCT"
"LACTB"	"TGCT"
"LAG3"	"TGCT"
"LAT2"	"TGCT"
"LCK"	"TGCT"
"LCP1"	"TGCT"
"LCP2"	"TGCT"
"LDLRAP1"	"TGCT"
"LILRA1"	"TGCT"
"LILRA2"	"TGCT"
"LILRA6"	"TGCT"
"LILRB1"	"TGCT"
"LILRB2"	"TGCT"
"LILRB3"	"TGCT"
"LOC283663"	"TGCT"
"LOC595101"	"TGCT"
"LPXN"	"TGCT"
"LRMP"	"TGCT"
"LRRC8C"	"TGCT"
"LSP1"	"TGCT"
"LST1"	"TGCT"
"LTA"	"TGCT"
"LY75"	"TGCT"
"LY96"	"TGCT"
"LY9"	"TGCT"
"LYN"	"TGCT"
"LYST"	"TGCT"
"MAP3K8"	"TGCT"
"MAP4K1"	"TGCT"
"MARCH1"	"TGCT"
"MBD2"	"TGCT"
"MBNL1"	"TGCT"
"MBP"	"TGCT"
"MCM5"	"TGCT"
"MCOLN2"	"TGCT"
"MEFV"	"TGCT"
"MEI1"	"TGCT"
"MFNG"	"TGCT"
"MGC29506"	"TGCT"
"MIR155HG"	"TGCT"
"MMP12"	"TGCT"
"MMP25"	"TGCT"
"MMP9"	"TGCT"
"MNDA"	"TGCT"
"MOBKL1A"	"TGCT"
"MOBKL2A"	"TGCT"
"MPEG1"	"TGCT"
"MREG"	"TGCT"
"MS4A6A"	"TGCT"
"MSC"	"TGCT"
"MX1"	"TGCT"
"MX2"	"TGCT"
"MYO1F"	"TGCT"
"MYO1G"	"TGCT"
"N4BP2L1"	"TGCT"
"NAGA"	"TGCT"
"NAGK"	"TGCT"
"NAGPA"	"TGCT"
"NAIP"	"TGCT"
"NCEH1"	"TGCT"
"NCF2"	"TGCT"
"NCF4"	"TGCT"
"NCKAP1L"	"TGCT"
"NCR3"	"TGCT"
"NCRNA00158"	"TGCT"
"NDNL2"	"TGCT"
"NECAP2"	"TGCT"
"NEURL3"	"TGCT"
"NFAM1"	"TGCT"
"NFE2"	"TGCT"
"NINJ1"	"TGCT"
"NIN"	"TGCT"
"NIPBL"	"TGCT"
"NKG7"	"TGCT"
"NLRC3"	"TGCT"
"NLRC5"	"TGCT"
"NLRP7"	"TGCT"
"NPC1"	"TGCT"
"NPL"	"TGCT"
"NRIP3"	"TGCT"
"NSMAF"	"TGCT"
"NUP214"	"TGCT"
"OAS1"	"TGCT"
"OAS2"	"TGCT"
"OAS3"	"TGCT"
"OBFC2A"	"TGCT"
"OSM"	"TGCT"
"OXNAD1"	"TGCT"
"P2RX5"	"TGCT"
"P2RY13"	"TGCT"
"P2RY8"	"TGCT"
"PARP8"	"TGCT"
"PARP9"	"TGCT"
"PARVG"	"TGCT"
"PASK"	"TGCT"
"PATL2"	"TGCT"
"PDCD1LG2"	"TGCT"
"PI4K2A"	"TGCT"
"PIAS1"	"TGCT"
"PIK3CD"	"TGCT"
"PIK3IP1"	"TGCT"
"PIK3R5"	"TGCT"
"PILRA"	"TGCT"
"PIM1"	"TGCT"
"PIM2"	"TGCT"
"PION"	"TGCT"
"PIP4K2A"	"TGCT"
"PLA2G7"	"TGCT"
"PLBD1"	"TGCT"
"PLEKHA2"	"TGCT"
"PLEKHB2"	"TGCT"
"PLEK"	"TGCT"
"PNOC"	"TGCT"
"POLE3"	"TGCT"
"POU2F2"	"TGCT"
"PPHLN1"	"TGCT"
"PPM1M"	"TGCT"
"PPT1"	"TGCT"
"PQLC3"	"TGCT"
"PRAM1"	"TGCT"
"PRDM1"	"TGCT"
"PREX1"	"TGCT"
"PRF1"	"TGCT"
"PRKCH"	"TGCT"
"PRKCQ"	"TGCT"
"PTAFR"	"TGCT"
"PTGDR"	"TGCT"
"PTPN1"	"TGCT"
"PTPN22"	"TGCT"
"PTPN6"	"TGCT"
"PTPN7"	"TGCT"
"PTPRCAP"	"TGCT"
"PTPRC"	"TGCT"
"PTPRE"	"TGCT"
"PTPRJ"	"TGCT"
"PVRIG"	"TGCT"
"PYHIN1"	"TGCT"
"RAB37"	"TGCT"
"RASAL3"	"TGCT"
"RASGRP1"	"TGCT"
"RASGRP2"	"TGCT"
"RASGRP4"	"TGCT"
"RASSF2"	"TGCT"
"RASSF4"	"TGCT"
"RASSF5"	"TGCT"
"RCSD1"	"TGCT"
"RELB"	"TGCT"
"RELT"	"TGCT"
"RGL4"	"TGCT"
"RGS18"	"TGCT"
"RGS19"	"TGCT"
"RGS1"	"TGCT"
"RHOG"	"TGCT"
"RHOH"	"TGCT"
"RNASE6"	"TGCT"
"RNASET2"	"TGCT"
"RNF125"	"TGCT"
"RNF144B"	"TGCT"
"RNF166"	"TGCT"
"RNF19B"	"TGCT"
"RNF213"	"TGCT"
"ROD1"	"TGCT"
"RSAD2"	"TGCT"
"RUNX3"	"TGCT"
"S1PR4"	"TGCT"
"SAMD3"	"TGCT"
"SAMD9L"	"TGCT"
"SAMD9"	"TGCT"
"SAMHD1"	"TGCT"
"SAMSN1"	"TGCT"
"SASH3"	"TGCT"
"SCO2"	"TGCT"
"SDF2L1"	"TGCT"
"SEL1L3"	"TGCT"
"SELPLG"	"TGCT"
"SEMA4D"	"TGCT"
"SEPT1"	"TGCT"
"SH2D2A"	"TGCT"
"SIGLEC1"	"TGCT"
"SKAP2"	"TGCT"
"SLAMF1"	"TGCT"
"SLAMF7"	"TGCT"
"SLAMF8"	"TGCT"
"SLA"	"TGCT"
"SLC15A3"	"TGCT"
"SLC25A16"	"TGCT"
"SLC2A6"	"TGCT"
"SLC31A2"	"TGCT"
"SLC38A6"	"TGCT"
"SLCO3A1"	"TGCT"
"SMAP2"	"TGCT"
"SNAP23"	"TGCT"
"SNX2"	"TGCT"
"SP110"	"TGCT"
"SP140L"	"TGCT"
"SPDYE1"	"TGCT"
"SPI1"	"TGCT"
"SPIB"	"TGCT"
"STAMBPL1"	"TGCT"
"STAP1"	"TGCT"
"STAT1"	"TGCT"
"STAT4"	"TGCT"
"STAT5A"	"TGCT"
"STK10"	"TGCT"
"STK17A"	"TGCT"
"STK17B"	"TGCT"
"STX11"	"TGCT"
"SYK"	"TGCT"
"SYNE2"	"TGCT"
"SYTL3"	"TGCT"
"TAF4B"	"TGCT"
"TAGAP"	"TGCT"
"TAP1"	"TGCT"
"TAP2"	"TGCT"
"TBC1D10C"	"TGCT"
"TBX21"	"TGCT"
"TBXAS1"	"TGCT"
"TCF7"	"TGCT"
"TCIRG1"	"TGCT"
"TFEC"	"TGCT"
"TIFAB"	"TGCT"
"TIGIT"	"TGCT"
"TLR10"	"TGCT"
"TLR1"	"TGCT"
"TLR2"	"TGCT"
"TLR4"	"TGCT"
"TLR8"	"TGCT"
"TM7SF4"	"TGCT"
"TMC6"	"TGCT"
"TMC8"	"TGCT"
"TMED8"	"TGCT"
"TMEM138"	"TGCT"
"TMEM149"	"TGCT"
"TMEM156"	"TGCT"
"TMEM206"	"TGCT"
"TMEM71"	"TGCT"
"TMIGD2"	"TGCT"
"TNFAIP2"	"TGCT"
"TNFAIP3"	"TGCT"
"TNFAIP8"	"TGCT"
"TNFRSF17"	"TGCT"
"TNFRSF18"	"TGCT"
"TNFRSF1B"	"TGCT"
"TNFRSF4"	"TGCT"
"TNFRSF9"	"TGCT"
"TNFSF13B"	"TGCT"
"TNFSF8"	"TGCT"
"TNF"	"TGCT"
"TNIP1"	"TGCT"
"TNIP3"	"TGCT"
"TOR3A"	"TGCT"
"TPP1"	"TGCT"
"TRADD"	"TGCT"
"TRAF1"	"TGCT"
"TRAF3IP3"	"TGCT"
"TRAM2"	"TGCT"
"TRAT1"	"TGCT"
"TREM2"	"TGCT"
"TRIM69"	"TGCT"
"TRMT6"	"TGCT"
"TRPV2"	"TGCT"
"TXNDC11"	"TGCT"
"TXNDC15"	"TGCT"
"TXNRD1"	"TGCT"
"TYMP"	"TGCT"
"UBE2D1"	"TGCT"
"UBE2F"	"TGCT"
"UBE2S"	"TGCT"
"UCP2"	"TGCT"
"UNC93B1"	"TGCT"
"UPP1"	"TGCT"
"USP15"	"TGCT"
"USP18"	"TGCT"
"VASP"	"TGCT"
"VNN2"	"TGCT"
"VPREB3"	"TGCT"
"VPS37C"	"TGCT"
"WAS"	"TGCT"
"WBSCR22"	"TGCT"
"WIPF1"	"TGCT"
"WNT10A"	"TGCT"
"XAF1"	"TGCT"
"XCL1"	"TGCT"
"YRDC"	"TGCT"
"ZAP70"	"TGCT"
"ZBED2"	"TGCT"
"ZBP1"	"TGCT"
"ZCCHC2"	"TGCT"
"ZCCHC6"	"TGCT"
"ZDHHC18"	"TGCT"
"ZNF217"	"TGCT"
"ZNF394"	"TGCT"
"ABCC1"	"THCA"
"ABHD2"	"THCA"
"ABI1"	"THCA"
"ABL2"	"THCA"
"ABTB2"	"THCA"
"ACAP1"	"THCA"
"ACER3"	"THCA"
"ACTR2"	"THCA"
"ADAM12"	"THCA"
"ADCY7"	"THCA"
"AGPS"	"THCA"
"AIM2"	"THCA"
"AKAP13"	"THCA"
"AKNA"	"THCA"
"ALOX5"	"THCA"
"AMICA1"	"THCA"
"ANKRD28"	"THCA"
"ANKRD44"	"THCA"
"AP1S2"	"THCA"
"APBB1IP"	"THCA"
"APOBEC3A"	"THCA"
"APOBEC3B"	"THCA"
"APOBEC3G"	"THCA"
"ARAP1"	"THCA"
"ARF6"	"THCA"
"ARHGAP18"	"THCA"
"ARHGAP30"	"THCA"
"ARHGAP9"	"THCA"
"ARL4C"	"THCA"
"ARL6IP6"	"THCA"
"ARL8B"	"THCA"
"ARNTL2"	"THCA"
"ARPC5L"	"THCA"
"ATG7"	"THCA"
"BACH1"	"THCA"
"BACH2"	"THCA"
"BATF3"	"THCA"
"BATF"	"THCA"
"BCL2A1"	"THCA"
"BHLHE40"	"THCA"
"BID"	"THCA"
"BIN2"	"THCA"
"BIRC3"	"THCA"
"BLOC1S2"	"THCA"
"BMP2K"	"THCA"
"BTLA"	"THCA"
"C10orf119"	"THCA"
"C10orf78"	"THCA"
"C12orf5"	"THCA"
"C13orf18"	"THCA"
"C13orf31"	"THCA"
"C14orf106"	"THCA"
"C15orf29"	"THCA"
"C17orf62"	"THCA"
"C19orf22"	"THCA"
"C1orf162"	"THCA"
"C1orf38"	"THCA"
"C21orf91"	"THCA"
"C22orf9"	"THCA"
"C3orf38"	"THCA"
"C3orf59"	"THCA"
"C5AR1"	"THCA"
"C5orf20"	"THCA"
"C9orf80"	"THCA"
"CAB39"	"THCA"
"CAP1"	"THCA"
"CARD11"	"THCA"
"CASP1"	"THCA"
"CASP3"	"THCA"
"CBL"	"THCA"
"CCDC109B"	"THCA"
"CCDC88C"	"THCA"
"CCL13"	"THCA"
"CCL17"	"THCA"
"CCL19"	"THCA"
"CCL20"	"THCA"
"CCL22"	"THCA"
"CCL24"	"THCA"
"CCNYL1"	"THCA"
"CCNY"	"THCA"
"CCR1"	"THCA"
"CCR2"	"THCA"
"CCR3"	"THCA"
"CCR5"	"THCA"
"CCR7"	"THCA"
"CD1A"	"THCA"
"CD1B"	"THCA"
"CD1C"	"THCA"
"CD1E"	"THCA"
"CD209"	"THCA"
"CD244"	"THCA"
"CD247"	"THCA"
"CD274"	"THCA"
"CD2"	"THCA"
"CD37"	"THCA"
"CD3E"	"THCA"
"CD3G"	"THCA"
"CD53"	"THCA"
"CD58"	"THCA"
"CD5"	"THCA"
"CD69"	"THCA"
"CD6"	"THCA"
"CD79A"	"THCA"
"CD7"	"THCA"
"CD84"	"THCA"
"CD86"	"THCA"
"CD96"	"THCA"
"CDK5RAP2"	"THCA"
"CECR1"	"THCA"
"CELF2"	"THCA"
"CEP170"	"THCA"
"CFLAR"	"THCA"
"CHST15"	"THCA"
"CHST2"	"THCA"
"CLEC10A"	"THCA"
"CLEC4A"	"THCA"
"CLEC4E"	"THCA"
"CLEC5A"	"THCA"
"CLEC7A"	"THCA"
"CORO1C"	"THCA"
"CPVL"	"THCA"
"CR1"	"THCA"
"CREB5"	"THCA"
"CRIM1"	"THCA"
"CRLF2"	"THCA"
"CRLF3"	"THCA"
"CRTAM"	"THCA"
"CSF1R"	"THCA"
"CSF1"	"THCA"
"CSF2RA"	"THCA"
"CSF2RB"	"THCA"
"CSF2"	"THCA"
"CSGALNACT2"	"THCA"
"CST7"	"THCA"
"CSTA"	"THCA"
"CTBS"	"THCA"
"CTLA4"	"THCA"
"CXCL10"	"THCA"
"CXCL11"	"THCA"
"CXCL1"	"THCA"
"CXCL5"	"THCA"
"CXCL9"	"THCA"
"CXCR2"	"THCA"
"CXCR6"	"THCA"
"CXorf38"	"THCA"
"CYB5R4"	"THCA"
"CYBB"	"THCA"
